isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true EAST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST EAST 149 290
true true EAST WEST 149 290
true true WEST EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST WEST 149 290
true true WEST EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST WEST 149 290
true true WEST NORTH 149 290
true true NORTH WEST 149 290
true true WEST NORTH 149 290
true true NORTH WEST 149 290
true true WEST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH WEST 149 290
true true WEST EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST NORTH 149 290
true true NORTH WEST 149 290
true true WEST EAST 149 290
true true EAST WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST EAST 149 290
true true EAST WEST 149 290
true true WEST WEST 149 290
true true WEST WEST 149 290
true true WEST EAST 149 290
true true EAST EAST 149 290
true true EAST EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST NORTH 149 290
true true NORTH WEST 149 290
true true WEST EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH WEST 149 290
true true WEST EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST EAST 149 290
true true EAST EAST 149 290
true true EAST WEST 149 290
true true WEST NORTH 149 290
